Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,14)","Exit__rsi(C,14)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2"
9112,969,969,1.0944903926209282,1.0941802515936616,1.0941802515936616,1.0950992452190156,-2.82600504045293,0.0,-0.0002833656917936578,2024-01-16 00:15:00+00:00,2024-01-16 00:15:00+00:00,0 days 00:00:00,A_long,0.00028044861882672227,0.00028044861882672227,9.783593025667429,9.783593025667429,1.094261529050813,1.094261529050813,1.0948509999999998,1.0948509999999998,1.0954404709491865,1.0954404709491865
9114,970,970,1.0939903467539973,1.0936195513811733,1.0936195513811733,1.0947413458564805,-3.379429027918198,0.0,-0.0003389384320658939,2024-01-16 00:30:00+00:00,2024-01-16 00:30:00+00:00,0 days 00:00:00,A_long,0.00036705546964983896,0.00036705546964983896,5.61545917040911,5.61545917040911,1.0938384149411777,1.0938384149411777,1.094754,1.094754,1.0956695850588223,1.0956695850588223
9117,971,971,1.0933002834576326,1.0928329445303502,1.0928329445303502,1.0943011664089493,-4.260729000034159,0.0,-0.0004274570622121443,2024-01-16 00:45:00+00:00,2024-01-16 00:45:00+00:00,0 days 00:00:00,A_long,0.0004901147403631955,0.0004901147403631955,3.0016467692693,3.0016467692693,1.0930872673732799,1.0930872673732799,1.0946,1.0946,1.0961127326267202,1.0961127326267202
9123,972,987,1.092070170624983,1.091469885259637,1.091469885259637,1.0934303442210893,-5.476403388051137,0.0,-0.0005496765514640956,2024-01-16 01:00:00+00:00,2024-01-16 04:45:00+00:00,0 days 03:45:00,A_long,0.0005274327749814278,0.0003449532756771052,2.9887018913138377,27.0237714574517,1.0925583098510456,1.0909890924663408,1.0944509999999998,1.092422,1.096343690148954,1.0938549075336592
9134,1003,1004,1.0902200009173386,1.089260135395317,1.089260135395317,1.0926995938140487,-8.767411678144757,0.0,-0.0008804328678743145,2024-01-16 08:45:00+00:00,2024-01-16 09:00:00+00:00,0 days 00:15:00,A_long,0.0008318826573919501,0.0009036316364063692,33.752184785071776,23.54359294749912,1.0905186075506463,1.090029816891521,1.091496,1.0913645,1.0924733924493537,1.0926991831084791
9132,1005,1006,1.089449930282265,1.0884263683635935,1.0884263683635935,1.092040894909219,-9.347167441308954,0.0,-0.0009395217625158825,2024-01-16 09:15:00+00:00,2024-01-16 09:30:00+00:00,0 days 00:15:00,A_long,0.0008671474182188709,0.0009275277624563531,28.819596740816536,22.36445882901326,1.0897231230881195,1.0892279329085277,1.0912555,1.091106,1.0927878769118804,1.0929840670914721
9129,1007,1012,1.0887798688205779,1.0877724722375437,1.0877724722375437,1.091482583287369,-9.19652340651894,0.0,-0.0009252527640186692,2024-01-16 09:45:00+00:00,2024-01-16 11:00:00+00:00,0 days 01:15:00,A_long,0.0008785240607955215,0.0007644004794797601,21.719263270024754,15.84464130153907,1.0888035125874316,1.0871325395399916,1.0909485,1.09012,1.0930934874125686,1.0931074604600084
9138,1078,1086,1.086759683518177,1.0862412316871692,1.0862412316871692,1.0878763049384919,-4.737612831748709,0.0,-0.00047706207625342056,2024-01-17 03:30:00+00:00,2024-01-17 05:30:00+00:00,0 days 02:00:00,A_long,0.0003955992044533021,0.0003515037196000758,22.226569571712176,27.792476922714314,1.0868343894691193,1.0860302238945438,1.087539,1.0871495,1.0882436105308808,1.0882687761054561
9141,1089,1093,1.08586960187504,1.0870421883814985,1.085332603872834,1.0870421883814985,10.718613255536798,0.0,0.0010798594089325153,2024-01-17 06:15:00+00:00,2024-01-17 07:15:00+00:00,0 days 01:00:00,A_long,0.0004010766435440737,0.0005407120990866777,24.226590634120626,60.699105062742,1.085585909940937,1.0856174981087923,1.0868740000000001,1.086609,1.0881620900590632,1.0876005018912076
-9133,1097,1118,1.0877602064011889,1.085758564905161,1.0885738116982795,1.085758564905161,18.28099178322165,0.0,0.001840149588345552,2024-01-17 08:15:00+00:00,2024-01-17 13:30:00+00:00,0 days 05:15:00,A_short,0.0007019701385089305,0.0009021008805443586,73.75960112291858,28.23311469716316,1.085512690102777,1.086107308526138,1.08666,1.0872825000000002,1.087807309897223,1.0884576914738624
9167,1119,1123,1.0859696110484263,1.0849578991194557,1.0849578991194557,1.088566302641633,-9.27436325287292,0.0,-0.0009316208471006338,2024-01-17 13:45:00+00:00,2024-01-17 14:45:00+00:00,0 days 01:00:00,A_long,0.0009418207631384265,0.0009256672161184488,38.627126233911376,25.3633934899336,1.0860563465841093,1.0853867918413749,1.087268,1.0870605,1.0884796534158905,1.088734208158625
9167,1124,1142,1.0849795202319032,1.0876570016483553,1.0839543327838816,1.0876570016483553,24.544472144616186,0.0,0.002467771387868911,2024-01-17 15:00:00+00:00,2024-01-17 19:30:00+00:00,0 days 04:30:00,A_long,0.0011262449206360095,0.0007386641054286392,49.424660336969836,70.24799210966654,1.0853705243294884,1.0846736866694657,1.0869735,1.0860825,1.0885764756705116,1.0874913133305344
-9165,1143,1159,1.0875902219959455,1.0884186641054285,1.0884186641054285,1.0854640076837143,-7.592671933412374,0.0,-0.000761722653190855,2024-01-17 19:45:00+00:00,2024-01-17 23:45:00+00:00,0 days 04:00:00,A_short,0.0007068422247048133,0.0002763962265922129,63.43649333183634,78.67240920728459,1.0848040203954865,1.086999783693146,1.0862075,1.0878985,1.0876109796045135,1.0887972163068542
-9144,1164,1164,1.0892900660483806,1.0897919342741273,1.0897919342741273,1.088144197177618,-4.589083056227967,0.0,-0.0004607296452885379,2024-01-18 01:00:00+00:00,2024-01-18 01:00:00+00:00,0 days 00:00:00,A_short,0.00046900970424376773,0.00046900970424376773,84.71278291805343,84.71278291805343,1.0872641718893348,1.0872641718893348,1.088288,1.088288,1.089311828110665,1.089311828110665
-9137,1165,1169,1.0896900293548357,1.0902590097042437,1.0902590097042437,1.088382970887269,-5.198773452540889,0.0,-0.000522148807532874,2024-01-18 01:15:00+00:00,2024-01-18 02:15:00+00:00,0 days 01:00:00,A_short,0.000467808410344586,0.0005362977976859594,83.80101781179823,62.372269446394235,1.0873069345337418,1.0873418322908543,1.0884125,1.0887275,1.0895180654662582,1.0901131677091458
-9129,1185,1187,1.0900399972479844,1.0906432464115052,1.0906432464115052,1.0887102607654844,-5.507061613781711,0.0,-0.0005534192919929293,2024-01-18 06:15:00+00:00,2024-01-18 06:45:00+00:00,0 days 00:30:00,A_short,0.0004828135566378381,0.00045331329365242844,79.20365443089736,72.99280130217612,1.0888756518369365,1.088805878745925,1.0895350000000001,1.0896255,1.0901943481630638,1.090445121254075
9141,1193,1198,1.088139810110906,1.089946938954035,1.0874176870153216,1.089946938954035,16.5189647550417,0.0,0.0016607506005545947,2024-01-18 08:15:00+00:00,2024-01-18 09:30:00+00:00,0 days 01:15:00,A_long,0.0006493379200544914,0.0007307654378281889,34.29989692886177,57.31795742386152,1.0882935160243483,1.0877366156130892,1.089487,1.0892804999999999,1.0906804839756519,1.0908243843869105
9164,1213,1213,1.087309733971801,1.0865925907864227,1.0865925907864227,1.0890222276407318,-6.571900150806736,0.0,-0.0006595574039043317,2024-01-18 13:15:00+00:00,2024-01-18 13:15:00+00:00,0 days 00:00:00,A_long,0.0006277546517669049,0.0006277546517669049,18.994008620319875,18.994008620319875,1.0870592279687215,1.0870592279687215,1.0885330000000002,1.0885330000000002,1.090006772031279,1.090006772031279
9162,1214,1214,1.086789686270193,1.0860222453482329,1.0860222453482329,1.088533263955301,-7.031293726997671,0.0,-0.0007061540348195505,2024-01-18 13:30:00+00:00,2024-01-18 13:30:00+00:00,0 days 00:00:00,A_long,0.0008360540315313061,0.0008360540315313061,13.503669826466961,13.503669826466961,1.0864861966973358,1.0864861966973358,1.0884179999999999,1.0884179999999999,1.090349803302664,1.090349803302664
